0,237.15398466115803
1,126.61459607888528
2,152.70686791679324
3,156.00447629208807
4,109.52845683417668
5,122.7793431690413
6,661.8134362175946
7,87.1051248837123
8,64.14866296769439
9,1189.860529789125
10,727.667270356356
11,207.3572557713409
12,263.9628314460753
13,102.82623365303327
14,74.64229034088325
15,92.57885281799444
16,49.73172985884272
17,177.86359251410562
18,90.84521798905436
19,317.4973128463768
20,208.2255974040147
21,168.80509945241297
22,115.036288624979
23,74.65769373337301
24,67.60621004143229
25,111.0363255090577
26,61.8258412165473
27,135.17140464124898
28,68.33835498192497
29,106.9592327553014
30,162.27716729239552
31,186.60929455761917
32,146.91276339502298
33,46.42249766705444
34,89.59162948002998
35,244.30598005442712
36,79.05304087271438
37,133.49320047712416
38,123.79557254174492
39,255.97536161326587
40,260.1228984886273
41,641.3346893706546
42,250.3609629783788
43,106.67292752485164
44,99.7298977286785
45,92.94356917649864
46,255.13470044773172
47,59.128549609660226
48,77.27125555481456
49,69.84488713893514
50,129.0681710784929
51,135.12428019068892
52,112.95482031811005
53,67.19452262857192
54,65.26759718702193
55,113.33343857659702
56,116.35595655933389
57,105.69019726184237
58,174.04325481281725
59,82.60759234383984
60,150.85641432078984
61,79.18606907960145
62,160.0230152454721
63,200.98682215484138
64,85.40405110258455
65,196.08219043232376
66,157.7491906106082
67,130.11361952155949
68,124.94263064111729
69,52.407090095926605
70,103.88232525398692
71,153.4994548505744
72,238.9633191822536
73,92.17623287234008
74,264.381117457046
75,84.99554830716454
76,368.73392408820916
77,82.81403152126784
78,119.75952158758659
79,73.70403625961788
80,250.39559520901327
81,98.14602598459848
82,109.1664855821441
83,69.94994131172935
84,141.79689639210918
85,225.932724517855
86,121.29189070564694
87,98.79711247448397
88,177.4019850412662
89,61.812989756279215
90,123.86741288643142
91,138.53315628092656
92,63.35442796559197
93,150.33530882066188
94,245.1122998260485
95,92.00965084391837
96,125.72427130668002
97,280.4342124465131
98,64.79359879697078
99,386.2535532478915
100,73.48057737127667
101,85.98675333817096
102,56.57907150464035
103,97.83150522191406
104,108.70873976399102
105,63.695373437747776
106,165.55449088938434
107,95.09850601516531
108,86.14993138919107
109,88.44867992583373
110,99.58348220537128
111,80.34566022820127
112,84.9627024531578
113,229.14797409263215
114,98.69396534264416
115,379.8194833313914
116,53.30730212974786
117,94.10060091019527
118,101.74221944656264
119,83.62369942453681
120,101.74019245006642
121,239.74206126147268
122,240.99637006610175
123,548.2825390284504
124,133.82648352808562
125,108.11153361515669
126,211.5290052196618
127,103.22539599049284
128,77.43885716741435
129,155.63274896804455
130,525.29074478219
131,413.1908416046498
132,131.87293916571235
133,59.82396821720856
134,185.99846172192957
135,60.396520547229116
136,390.87001736128803
137,114.0014899900151
138,85.92841964299298
139,85.14542866702784
140,114.05185668819668
141,513.5821208271179
142,246.81353958497988
143,170.08236850303865
144,123.78698523059647
145,47.656583844453976
146,129.81742879418763
147,130.4705056738826
148,81.77140046187927
